candidate_count,dataset,error_pattern,exact,f1,false_candidate_count,fn,fp,instance_id,method,missed_tag_count,precision,prediction_tags,recall,recovered_tag_count,source_id,tp,truth_count,truth_tags
2,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.8,0,1,0,pidqa-713785d0c52e3db8,qwen_if_nonempty_else_ocr,1,1.0,qr-12411;qr-51203,0.6666666666666666,2,pidqa-sheet-397,2,3,qr-12411;qr-45113;qr-51203
7,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.7142857142857143,2,2,2,pidqa-730aee11c15178c7,qwen_if_nonempty_else_ocr,2,0.7142857142857143,kl-05335;kl-20048;kl-59429;kl-65399;kl-78341;kl-80395;kl-94662,0.7142857142857143,5,pidqa-sheet-227,5,7,kl-05325;kl-20048;kl-59429;kl-65399;kl-78341;kl-80584;kl-94662
1,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-7527c6077f6047e5,qwen_if_nonempty_else_ocr,1,1.0,mn-75516,0.5,1,pidqa-sheet-335,1,2,mn-18441;mn-75516
3,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.6666666666666666,1,1,1,pidqa-77e00c2338f52aa2,qwen_if_nonempty_else_ocr,1,0.6666666666666666,cv-52538;cv-55056;cv-95998,0.6666666666666666,2,pidqa-sheet-087,2,3,cv-52558;cv-55056;cv-95998
2,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-7cb44b039e938212,qwen_if_nonempty_else_ocr,2,1.0,qr-10436;qr-48370,0.5,2,pidqa-sheet-177,2,4,qr-10436;qr-46136;qr-48370;qr-62866
1,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-85bfc32906052d24,qwen_if_nonempty_else_ocr,3,1.0,erv-5-43,0.25,1,pidqa-sheet-384,1,4,erv-1-95;erv-3-54;erv-5-43;erv-9-18
1,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-8f976cef5d632142,qwen_if_nonempty_else_ocr,1,1.0,cv-08339,0.5,1,pidqa-sheet-352,1,2,cv-08339;cv-19282
4,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-9a92a1fcf269afed,qwen_if_nonempty_else_ocr,0,1.0,cd-13039;cd-22442;cd-62213;cd-81715,1.0,4,pidqa-sheet-218,4,4,cd-13039;cd-22442;cd-62213;cd-81715
1,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-9ead719dd4391f46,qwen_if_nonempty_else_ocr,0,1.0,sta,1.0,1,pidqa-sheet-135,1,1,sta
4,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-a52a2f67e20a6cec,qwen_if_nonempty_else_ocr,0,1.0,ddl 447;ddl 562;ddl 606;ddl 711,1.0,4,pidqa-sheet-345,4,4,ddl 447;ddl 562;ddl 606;ddl 711
4,seed29_strictly_disjoint,complete_recovery_with_false_candidates,0,0.8571428571428571,1,0,1,pidqa-a64ad369cfa41595,qwen_if_nonempty_else_ocr,0,0.75,ij-21723;ij-32293;ij-48;ij-66800,1.0,3,pidqa-sheet-216,3,3,ij-21723;ij-32293;ij-66800
2,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-a75682d490978cf3,qwen_if_nonempty_else_ocr,0,1.0,kl-16059;kl-85942,1.0,2,pidqa-sheet-178,2,2,kl-16059;kl-85942
2,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.5,0,4,0,pidqa-a92abe8d1049ba86,qwen_if_nonempty_else_ocr,4,1.0,wx-75744;wx-86140,0.3333333333333333,2,pidqa-sheet-306,2,6,wx-07893;wx-09356;wx-63032;wx-75744;wx-83074;wx-86140
3,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-b0a229ea578e57dd,qwen_if_nonempty_else_ocr,0,1.0,zlo 112;zlo 485;zlo 975,1.0,3,pidqa-sheet-157,3,3,zlo 112;zlo 485;zlo 975
1,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-b1eb13b22fb1d652,qwen_if_nonempty_else_ocr,0,1.0,mn-90389,1.0,1,pidqa-sheet-470,1,1,mn-90389
2,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-b3b0bc3c778183c4,qwen_if_nonempty_else_ocr,0,1.0,ef-79752;ef-89897,1.0,2,pidqa-sheet-465,2,2,ef-79752;ef-89897
5,seed29_strictly_disjoint,false_candidates_without_recovery,0,0.0,5,4,5,pidqa-be69122a74bba601,qwen_if_nonempty_else_ocr,4,0.0,zlc-284;zlc-299;zlc-585;zlc-589;zlc-709,0.0,0,pidqa-sheet-310,0,4,zlc 284;zlc 299;zlc 589;zlc 709
7,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.6666666666666666,3,1,3,pidqa-bef1e7b25f21999b,qwen_if_nonempty_else_ocr,1,0.5714285714285714,mn-32963;mn-50220;mn-53592;mn-67929;mn-73380;mn-75300;mn-87766,0.8,4,pidqa-sheet-079,4,5,mn-32963;mn-50220;mn-53592;mn-57306;mn-67929
3,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-c414cc1f3508c696,qwen_if_nonempty_else_ocr,0,1.0,ro-10 469;ro-10 491;ro-10 791,1.0,3,pidqa-sheet-153,3,3,ro-10 469;ro-10 491;ro-10 791
5,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.5,1,7,1,pidqa-ca69022dd8e62d83,qwen_if_nonempty_else_ocr,7,0.8,ij-03134;ij-29763;ij-32414;ij-6527;ij-81078,0.36363636363636365,4,pidqa-sheet-362,4,11,ij-03134;ij-29763;ij-32414;ij-56034;ij-57429;ij-65735;ij-66527;ij-68501;ij-81078;ij-84732;ij-91759
1,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-cd757faa3f357702,qwen_if_nonempty_else_ocr,0,1.0,dv-44878,1.0,1,pidqa-sheet-210,1,1,dv-44878
3,seed29_strictly_disjoint,false_candidates_without_recovery,0,0.0,3,3,3,pidqa-d47bc1f58ffb95a5,qwen_if_nonempty_else_ocr,3,0.0,ins (-14°c);ins (16°c);ins (38°c),0.0,0,pidqa-sheet-288,0,3,ins ( -14°c );ins ( 16°c );ins ( 38°c )
2,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.8,0,1,0,pidqa-da0f3b101171ca5d,qwen_if_nonempty_else_ocr,1,1.0,ab-09933;ab-78404,0.6666666666666666,2,pidqa-sheet-144,2,3,ab-09933;ab-28552;ab-78404
1,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-de60c7723be2a7db,qwen_if_nonempty_else_ocr,3,1.0,qr-00016,0.25,1,pidqa-sheet-431,1,4,qr-00016;qr-10245;qr-71798;qr-82218
4,seed29_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-e6cb148df5772b05,qwen_if_nonempty_else_ocr,0,1.0,ro-10 259;ro-10 891;ro-10 932;ro-10 963,1.0,4,pidqa-sheet-401,4,4,ro-10 259;ro-10 891;ro-10 932;ro-10 963
4,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.2857142857142857,3,2,3,pidqa-e752e5e7430010ba,qwen_if_nonempty_else_ocr,2,0.25,ro-10 561;ro-10 677;ro-15 158;ro-15 230,0.3333333333333333,1,pidqa-sheet-152,1,3,ro-10 158;ro-10 230;ro-10 561
1,seed29_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,1,1,pidqa-e7efdb59b850fd5b,qwen_if_nonempty_else_ocr,1,0.0,glr-788,0.0,0,pidqa-sheet-073,0,1,glr 788
5,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.9090909090909091,0,1,0,pidqa-e8bf5e5a996a4b7a,qwen_if_nonempty_else_ocr,1,1.0,mn-00722;mn-19995;mn-50858;mn-52585;mn-53120,0.8333333333333334,5,pidqa-sheet-083,5,6,mn-00722;mn-19995;mn-50858;mn-52585;mn-53120;mn-74821
12,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.7619047619047619,4,1,4,pidqa-eeb7208d14eb5ac4,qwen_if_nonempty_else_ocr,1,0.6666666666666666,cd-16562;cd-21592;cd-40290;cd-45311;cd-61849;cd-74614;cd-78219;cd-80095;cd-82064;cd-86723;cd-86745;cd-91409,0.8888888888888888,8,pidqa-sheet-337,8,9,cd-21592;cd-40290;cd-45311;cd-61849;cd-68209;cd-74614;cd-82064;cd-86723;cd-86745
1,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-f326e386aba99f91,qwen_if_nonempty_else_ocr,2,1.0,av-03839,0.3333333333333333,1,pidqa-sheet-164,1,3,av-01618;av-03839;av-35140
6,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.9230769230769231,0,1,0,pidqa-f3dc11e8a3fcffd4,qwen_if_nonempty_else_ocr,1,1.0,op-13754;op-15776;op-39731;op-41874;op-48833;op-48979,0.8571428571428571,6,pidqa-sheet-241,6,7,op-13754;op-14623;op-15776;op-39731;op-41874;op-48833;op-48979
2,seed29_strictly_disjoint,partial_recovery_with_false_candidates,0,0.3333333333333333,1,3,1,pidqa-f41bdf413f884b8c,qwen_if_nonempty_else_ocr,3,0.5,gh-56124;gh-60931,0.25,1,pidqa-sheet-038,1,4,gh-13995;gh-56124;gh-64931;gh-75589
1,seed29_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-f463f1f21ab82fd1,qwen_if_nonempty_else_ocr,1,1.0,dv-87411,0.5,1,pidqa-sheet-264,1,2,dv-41027;dv-87411
2,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,2,1,2,pidqa-0172f7403fe5db7b,qwen,1,0.0,sta-8196;sta-91178,0.0,0,pidqa-sheet-274,0,1,sta
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-08695a656d267a17,qwen,0,1.0,kl-80414,1.0,1,pidqa-sheet-182,1,1,kl-80414
1,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-0a45c12953e22d18,qwen,3,1.0,erv-5-40,0.25,1,pidqa-sheet-404,1,4,erv-1-54;erv-2-90;erv-5-40;erv-5-77
5,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.6153846153846154,1,4,1,pidqa-12c2a9941315f376,qwen,4,0.8,qr-03546;qr-34040;qr-36850;qr-39862;qr-76768,0.5,4,pidqa-sheet-303,4,8,qr-03546;qr-20623;qr-36850;qr-39862;qr-48964;qr-53460;qr-76768;qr-99527
3,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.6666666666666666,1,1,1,pidqa-14591e87c5a19cf4,qwen,1,0.6666666666666666,st-06815;st-15745;st-44553,0.6666666666666666,2,pidqa-sheet-206,2,3,st-06815;st-44553;st-71599
5,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-15b79c9168dc295b,qwen,0,1.0,cd-23362;cd-31803;cd-39737;cd-87400;cd-90134,1.0,5,pidqa-sheet-364,5,5,cd-23362;cd-31803;cd-39737;cd-87400;cd-90134
3,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-1c2153751e7ef720,qwen,0,1.0,op-18648;op-91968;op-95916,1.0,3,pidqa-sheet-421,3,3,op-18648;op-91968;op-95916
3,seed31_strictly_disjoint,complete_recovery_with_false_candidates,0,0.8,1,0,1,pidqa-22a86090c0260fc7,qwen,0,0.6666666666666666,ef-3-29;ef-57497;ef-93900,1.0,2,pidqa-sheet-480,2,2,ef-57497;ef-93900
6,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.5333333333333333,2,5,2,pidqa-315792501a503618,qwen,5,0.6666666666666666,gh-08660;gh-09370;gh-20594;gh-2195;gh-3515;gh-77186,0.4444444444444444,4,pidqa-sheet-068,4,9,gh-02195;gh-07151;gh-08660;gh-09370;gh-16629;gh-20594;gh-29049;gh-77186;gh-83515
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-34a32703aa891c64,qwen,0,1.0,ef-78921,1.0,1,pidqa-sheet-022,1,1,ef-78921
3,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.6666666666666666,1,1,1,pidqa-34faa2f7dbdc849b,qwen,1,0.6666666666666666,erv-3-47;erv-5-61;erv-8-51,0.6666666666666666,2,pidqa-sheet-246,2,3,erv-3-47;erv-3-61;erv-8-51
3,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-3517d07c0ec91e8f,qwen,1,1.0,gh-13139;gh-66650;gh-85214,0.75,3,pidqa-sheet-471,3,4,gh-13139;gh-44659;gh-66650;gh-85214
2,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-3bca44c6b00ed017,qwen,0,1.0,st-71159;st-93745,1.0,2,pidqa-sheet-229,2,2,st-71159;st-93745
3,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.5,1,3,1,pidqa-3f565de2cb332aac,qwen,3,0.6666666666666666,uv-40363;uv-95544;uv-97274,0.4,2,pidqa-sheet-305,2,5,uv-41563;uv-49363;uv-73435;uv-95544;uv-97274
10,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,10,8,10,pidqa-401cf5ef8a0f8284,qwen,8,0.0,sdl-105;sdl-140;sdl-263;sdl-281;sdl-283;sdl-533;sdl-700;sdl-726;sdl-729;sdl-796,0.0,0,pidqa-sheet-101,0,8,sdl 105;sdl 140;sdl 263;sdl 533;sdl 700;sdl 726;sdl 729;sdl 796
2,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-4190de8580a69a0e,qwen,0,1.0,op-72843;op-83430,1.0,2,pidqa-sheet-192,2,2,op-72843;op-83430
3,seed31_strictly_disjoint,complete_recovery_with_false_candidates,0,0.8,1,0,1,pidqa-41e0dacf598afef1,qwen,0,0.6666666666666666,st-27986;st-64717;st-85752,1.0,2,pidqa-sheet-211,2,2,st-27986;st-64717
3,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,3,3,3,pidqa-427070a5c68f8223,qwen,3,0.0,ins (-29°c);ins (-46°c);ins (17°c),0.0,0,pidqa-sheet-224,0,3,ins ( -29°c );ins ( -46°c );ins ( 17°c )
3,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-4b36d1f6111e91a6,qwen,0,1.0,kl-12365;kl-57351;kl-83811,1.0,3,pidqa-sheet-048,3,3,kl-12365;kl-57351;kl-83811
3,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-4c07b9fb312d8419,qwen,0,1.0,ro-10 500;ro-10 663;ro-10 978,1.0,3,pidqa-sheet-339,3,3,ro-10 500;ro-10 663;ro-10 978
21,seed31_strictly_disjoint,complete_recovery_with_false_candidates,0,0.25,18,0,18,pidqa-4fe242dd32e4612e,qwen,0,0.14285714285714285,cs-37;cs-58;cs-80;cs-81;cs-82;cs-83;cs-84;cs-85;cs-86;cs-87;cs-88;cs-89;cs-90;cs-91;cs-92;cs-93;cs-94;cs-95;cs-96;cs-97;cs-98,1.0,3,pidqa-sheet-104,3,3,cs-37;cs-58;cs-82
2,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-51f964f265ba168e,qwen,0,1.0,st-01408;st-63851,1.0,2,pidqa-sheet-021,2,2,st-01408;st-63851
4,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-53b110174bb59e95,qwen,0,1.0,rv-22101;rv-52581;rv-82410;rv-87733,1.0,4,pidqa-sheet-092,4,4,rv-22101;rv-52581;rv-82410;rv-87733
2,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-5ea1c3e215f2ab9e,qwen,0,1.0,cs-54;cs-93,1.0,2,pidqa-sheet-186,2,2,cs-54;cs-93
1,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.4,0,3,0,pidqa-683c3747eb540e1e,qwen,3,1.0,cs-06,0.25,1,pidqa-sheet-379,1,4,cs-06;cs-44;cs-72;cs-98
3,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.75,0,2,0,pidqa-6aba69315c8ae9bb,qwen,2,1.0,mn-14171;mn-39415;mn-41090,0.6,3,pidqa-sheet-240,3,5,mn-14171;mn-17582;mn-32362;mn-39415;mn-41090
1,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.5,0,2,0,pidqa-6f0b9f64c14e0f10,qwen,2,1.0,cs-00,0.3333333333333333,1,pidqa-sheet-414,1,3,cs-00;cs-48;cs-97
10,seed31_strictly_disjoint,complete_recovery_with_false_candidates,0,0.46153846153846156,7,0,7,pidqa-70c31949363b7a7a,qwen,0,0.3,cv-11122;cv-29963;cv-33706;cv-39490;cv-51722;cv-54793;cv-58759;cv-76161;cv-76350;cv-82212,1.0,3,pidqa-sheet-171,3,3,cv-11122;cv-39490;cv-51722
8,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.7142857142857143,3,1,3,pidqa-748d8890da8c17fc,qwen,1,0.625,st-02743;st-18796;st-29302;st-55094;st-80624;st-89355;st-92596;st-93135,0.8333333333333334,5,pidqa-sheet-006,5,6,st-02743;st-29302;st-55094;st-60037;st-80624;st-93135
4,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.8,0,2,0,pidqa-7d1a87016ed4fc08,qwen,2,1.0,uv-22494;uv-32848;uv-55039;uv-68198,0.6666666666666666,4,pidqa-sheet-030,4,6,uv-22494;uv-31166;uv-32848;uv-55039;uv-68198;uv-87909
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-7d40a4f9e62e7a9f,qwen,0,1.0,sta,1.0,1,pidqa-sheet-075,1,1,sta
2,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-804be6e7899a1331,qwen,2,1.0,wx-66047;wx-68933,0.5,2,pidqa-sheet-331,2,4,wx-32295;wx-66047;wx-68933;wx-91679
2,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-81dd293911e5d597,qwen,0,1.0,rv-44442;rv-61365,1.0,2,pidqa-sheet-126,2,2,rv-44442;rv-61365
4,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-82f9d602ca3a4d39,qwen,0,1.0,ij-05352;ij-39717;ij-62834;ij-66700,1.0,4,pidqa-sheet-407,4,4,ij-05352;ij-39717;ij-62834;ij-66700
7,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,7,9,7,pidqa-84651ecbb8e6392a,qwen,9,0.0,ins (11°c);ins (28°c);ins (33°c);ins (41°c);ins (48°c);ins (51°c);ins (56°c),0.0,0,pidqa-sheet-156,0,9,ins ( -11°c );ins ( -20°c );ins ( -33°c );ins ( -56°c );ins ( 12°c );ins ( 28°c );ins ( 41°c );ins ( 48°c );ins ( 51°c )
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-847fe938077d9d35,qwen,0,0.0,none,0.0,0,pidqa-sheet-202,0,0,
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-8b84ccb83c7874d6,qwen,0,1.0,ab-08912,1.0,1,pidqa-sheet-429,1,1,ab-08912
4,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.75,1,1,1,pidqa-8d0e501085220afb,qwen,1,0.75,ab-36890;ab-70077;ab-74920;ab-8229,0.75,3,pidqa-sheet-328,3,4,ab-36890;ab-62629;ab-70077;ab-74920
2,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-91e318df4bbdc07c,qwen,2,1.0,ef-07696;ef-99468,0.5,2,pidqa-sheet-150,2,4,ef-07696;ef-91444;ef-97151;ef-99468
1,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-97c65ea32b8ecb84,qwen,1,1.0,uv-99366,0.5,1,pidqa-sheet-060,1,2,uv-55739;uv-99366
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,1,1,pidqa-a3e6b504ad49aab4,qwen,1,0.0,"sta
sta
sta
sta",0.0,0,pidqa-sheet-460,0,1,sta
3,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,3,0,3,pidqa-a6fd09a772a61b8c,qwen,0,0.0,zlc-304;zlc-504;zlc-930,0.0,0,pidqa-sheet-069,0,0,
3,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,3,4,3,pidqa-ab306bd9fe4fa765,qwen,4,0.0,ins (-28°c);ins (-35°c);ins (-52°c),0.0,0,pidqa-sheet-134,0,4,ins ( -28°c );ins ( -35°c );ins ( -52°c );ins ( 55°c )
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-ab39f5babcd71354,qwen,0,0.0,none,0.0,0,pidqa-sheet-015,0,0,
6,seed31_strictly_disjoint,complete_recovery_with_false_candidates,0,0.9090909090909091,1,0,1,pidqa-abec661fe2b805eb,qwen,0,0.8333333333333334,ddl 180;ddl 251;ddl 303;ddl 675;ddl 806;ddl 974,1.0,5,pidqa-sheet-111,5,5,ddl 180;ddl 251;ddl 675;ddl 806;ddl 974
8,seed31_strictly_disjoint,complete_recovery_with_false_candidates,0,0.7692307692307693,3,0,3,pidqa-ad75d60b93c22dfd,qwen,0,0.625,qr-08924;qr-19274;qr-56512;qr-59003;qr-60607;qr-66942;qr-68407;qr-88851,1.0,5,pidqa-sheet-376,5,5,qr-08924;qr-19274;qr-56512;qr-59003;qr-68407
3,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.3333333333333333,2,2,2,pidqa-af0c562db6a90a77,qwen,2,0.3333333333333333,wx-05284;wx-39351;wx-91740,0.3333333333333333,1,pidqa-sheet-118,1,3,wx-05284;wx-81547;wx-89561
3,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-b1c3d93abc115d5c,qwen,1,1.0,cv-44444;cv-60977;cv-96376,0.75,3,pidqa-sheet-213,3,4,cv-44444;cv-60977;cv-71672;cv-96376
7,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.6666666666666666,3,1,3,pidqa-b2cd2b4b7a3f7f7f,qwen,1,0.5714285714285714,gh-15791;gh-17139;gh-30387;gh-44519;gh-44790;gh-45145;gh-86887,0.8,4,pidqa-sheet-161,4,5,gh-15791;gh-17139;gh-30587;gh-45145;gh-86887
7,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-b39524dff509bbb9,qwen,0,1.0,op-29079;op-31207;op-38373;op-39633;op-58502;op-96795;op-96902,1.0,7,pidqa-sheet-271,7,7,op-29079;op-31207;op-38373;op-39633;op-58502;op-96795;op-96902
3,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.8571428571428571,0,1,0,pidqa-b7250591bea8b5af,qwen,1,1.0,st-43639;st-77678;st-93493,0.75,3,pidqa-sheet-010,3,4,st-43639;st-44029;st-77678;st-93493
2,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,2,2,2,pidqa-b7d6600f5299312b,qwen,2,0.0,ddl-667;ddl-717,0.0,0,pidqa-sheet-383,0,2,ddl 667;ddl 717
2,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.4,1,2,1,pidqa-c098994ef335ce80,qwen,2,0.5,gh-44871;gh-86779,0.3333333333333333,1,pidqa-sheet-099,1,3,gh-44871;gh-66779;gh-84691
4,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-cb94caae0d38f9c4,qwen,0,1.0,ij-18270;ij-56132;ij-85876;ij-95945,1.0,4,pidqa-sheet-453,4,4,ij-18270;ij-56132;ij-85876;ij-95945
5,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.7272727272727273,1,2,1,pidqa-d63ece3a80b395de,qwen,2,0.8,cd-00718;cd-13900;cd-34905;cd-67015;cd-97314,0.6666666666666666,4,pidqa-sheet-106,4,6,cd-00718;cd-00863;cd-13900;cd-34905;cd-67015;cd-97514
1,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-d83ba1f11b7d3c7b,qwen,1,1.0,st-01836,0.5,1,pidqa-sheet-486,1,2,st-01836;st-21643
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-e7064ea82ba4ab15,qwen,0,1.0,sta,1.0,1,pidqa-sheet-299,1,1,sta
1,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,1,0,pidqa-eae72d77fda2cf58,qwen,1,1.0,rv-13292,0.5,1,pidqa-sheet-090,1,2,rv-13292;rv-98771
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-eecf02beab6350d6,qwen,0,1.0,erv-1-78,1.0,1,pidqa-sheet-057,1,1,erv-1-78
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-ef53b5307afc7e7b,qwen,0,0.0,cd-82456,0.0,0,pidqa-sheet-394,0,0,
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-efca9f772684426f,qwen,0,0.0,none,0.0,0,pidqa-sheet-497,0,0,
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,0,1,pidqa-f292aa6d47dfa997,qwen,0,0.0,none,0.0,0,pidqa-sheet-391,0,0,
2,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-fe068ab1db4988b6,qwen,0,1.0,glr 374;glr 769,1.0,2,pidqa-sheet-395,2,2,glr 374;glr 769
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,1,1,pidqa-fff2894a1bc19e73,qwen,1,0.0,zlo-615,0.0,0,pidqa-sheet-047,0,1,zlo 615
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,1,1,pidqa-fffe1e70fc16a8ee,qwen,1,0.0,ins (-42°c),0.0,0,pidqa-sheet-200,0,1,ins ( -42°c )
1,seed31_strictly_disjoint,exact_set,1,1.0,0,0,0,pidqa-0172f7403fe5db7b,paddleocr_geometry,0,1.0,sta,1.0,1,pidqa-sheet-274,1,1,sta
1,seed31_strictly_disjoint,false_candidates_without_recovery,0,0.0,1,1,1,pidqa-08695a656d267a17,paddleocr_geometry,1,0.0,klll7,0.0,0,pidqa-sheet-182,0,1,kl-80414
2,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.6666666666666666,0,2,0,pidqa-0a45c12953e22d18,paddleocr_geometry,2,1.0,erv-1-54;erv-5-40,0.5,2,pidqa-sheet-404,2,4,erv-1-54;erv-2-90;erv-5-40;erv-5-77
3,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.5454545454545454,0,5,0,pidqa-12c2a9941315f376,paddleocr_geometry,5,1.0,qr-03546;qr-36850;qr-76768,0.375,3,pidqa-sheet-303,3,8,qr-03546;qr-20623;qr-36850;qr-39862;qr-48964;qr-53460;qr-76768;qr-99527
2,seed31_strictly_disjoint,partial_recovery_with_false_candidates,0,0.4,1,2,1,pidqa-14591e87c5a19cf4,paddleocr_geometry,2,0.5,st-06815;sta,0.3333333333333333,1,pidqa-sheet-206,1,3,st-06815;st-44553;st-71599
3,seed31_strictly_disjoint,partial_recovery_no_false_candidate,0,0.75,0,2,0,pidqa-15b79c9168dc295b,paddleocr_geometry,2,1.0,cd-23362;cd-39737;cd-87400,0.6,3,pidqa-sheet-364,3,5,cd-23362;cd-31803;cd-39737;cd-87400;cd-90134
